0	0.26666666666666666
1	0.3666666666666667
2	0.4083333333333333
3	0.4333333333333333
4	0.44999999999999996
5	0.4666666666666667
6	0.4875
7	0.4962962962962963
8	0.5033333333333333
9	0.509090909090909
10	0.5111111111111111
11	0.5179487179487179
12	0.519047619047619
13	0.5266666666666666
14	0.5291666666666667
15	0.5294117647058824
16	0.5296296296296297
17	0.5333333333333333
18	0.5333333333333333
19	0.5317460317460317
20	0.5318181818181817
21	0.5318840579710145
22	0.5319444444444444
23	0.5346666666666666
24	0.5346153846153846
25	0.5345679012345679
26	0.5357142857142857
27	0.5367816091954022
28	0.541111111111111
29	0.5419354838709677
30	0.54375
31	0.5434343434343435
32	0.5441176470588235
33	0.5438095238095239
34	0.5453703703703705
35	0.5450450450450451
36	0.5447368421052633
37	0.5444444444444446
38	0.5449999999999999
39	0.5455284552845527
40	0.546031746031746
41	0.5472868217054263
42	0.5477272727272727
43	0.5488888888888889
44	0.5492753623188406
45	0.549645390070922
46	0.5499999999999999
47	0.5496598639455782
48	0.55
49	0.550326797385621
50	0.5506410256410257
51	0.550314465408805
52	0.55
53	0.550909090909091
54	0.550595238095238
55	0.5502923976608187
56	0.5494252873563219
57	0.5497175141242938
58	0.548888888888889
59	0.5491803278688526
60	0.5489247311827958
61	0.5486772486772488
62	0.5505208333333333
63	0.5502564102564103
64	0.5505050505050505
65	0.5502487562189055
66	0.5504901960784314
67	0.5502415458937199
68	0.55
69	0.5511737089201878
70	0.550925925925926
71	0.5515981735159818
72	0.5513513513513514
73	0.5511111111111111
74	0.5504385964912281
75	0.5502164502164503
76	0.5499999999999999
77	0.550210970464135
78	0.5504166666666667
79	0.5502057613168724
80	0.5504065040650407
81	0.5502008032128514
82	0.5499999999999999
83	0.5498039215686273
84	0.5492248062015503
85	0.5490421455938697
86	0.5492424242424242
87	0.5490636704119849
88	0.5485185185185184
89	0.5487179487179487
90	0.5478260869565217
91	0.5473118279569892
92	0.5471631205673758
93	0.547719298245614
94	0.5475694444444444
95	0.5474226804123711
96	0.5482993197278911
97	0.548148148148148
98	0.5476666666666666
99	0.5526666666666666
100	0.5519999999999999
101	0.5519999999999999
102	0.5513333333333333
103	0.5516666666666667
104	0.5516666666666666
105	0.5513333333333333
106	0.5499999999999999
107	0.5493333333333332
108	0.5489999999999999
109	0.5483333333333333
110	0.5483333333333333
111	0.5476666666666665
112	0.5476666666666666
113	0.5466666666666665
114	0.5466666666666666
115	0.5466666666666666
116	0.5466666666666666
117	0.5459999999999999
118	0.5456666666666665
119	0.5456666666666666
120	0.5456666666666666
121	0.5446666666666665
122	0.5449999999999999
123	0.5436666666666666
124	0.5436666666666666
125	0.5436666666666666
126	0.5436666666666666
127	0.5436666666666666
128	0.5419999999999999
129	0.5413333333333334
130	0.5403333333333332
131	0.5406666666666667
132	0.5403333333333332
133	0.5403333333333332
134	0.5396666666666666
135	0.5399999999999999
136	0.5396666666666666
137	0.5396666666666666
138	0.539
139	0.5383333333333333
140	0.5379999999999999
141	0.5373333333333332
142	0.5369999999999999
143	0.5356666666666665
144	0.5356666666666667
145	0.5349999999999999
146	0.5343333333333333
147	0.5336666666666666
148	0.534
149	0.5333333333333333
150	0.533
151	0.5329999999999999
152	0.5323333333333333
153	0.5316666666666666
154	0.5309999999999999
155	0.5303333333333333
156	0.5306666666666666
157	0.53
158	0.5303333333333333
159	0.5296666666666665
160	0.5289999999999999
161	0.5279999999999999
162	0.5266666666666666
163	0.5266666666666666
164	0.5256666666666665
165	0.525
166	0.5243333333333333
167	0.5243333333333333
168	0.5239999999999999
169	0.5233333333333333
170	0.5233333333333333
171	0.5223333333333333
172	0.5223333333333333
173	0.5223333333333333
174	0.523
175	0.5236666666666667
176	0.5233333333333333
177	0.5226666666666667
178	0.5219999999999999
179	0.5216666666666666
180	0.5213333333333332
181	0.5213333333333332
182	0.5203333333333332
183	0.5209999999999999
184	0.5213333333333332
185	0.5206666666666666
186	0.5199999999999999
187	0.5199999999999999
188	0.5199999999999999
189	0.5196666666666665
190	0.5196666666666666
191	0.5199999999999999
192	0.5193333333333333
193	0.5183333333333333
194	0.5183333333333333
195	0.5176666666666666
196	0.5166666666666666
197	0.5173333333333333
198	0.517
199	0.5169999999999999
200	0.5173333333333333
201	0.5163333333333333
202	0.517
203	0.5166666666666666
204	0.5166666666666666
205	0.5156666666666666
206	0.5156666666666666
207	0.5156666666666666
208	0.5156666666666666
209	0.5153333333333333
210	0.515
211	0.515
212	0.5146666666666667
213	0.5143333333333333
214	0.5139999999999999
215	0.5136666666666666
216	0.513
217	0.5126666666666666
218	0.513
219	0.513
220	0.5123333333333333
221	0.513
222	0.5126666666666666
223	0.5126666666666666
224	0.5123333333333333
225	0.512
226	0.5116666666666666
227	0.5113333333333333
228	0.5113333333333333
229	0.5113333333333333
230	0.5113333333333333
231	0.5103333333333333
232	0.5103333333333333
233	0.51
234	0.5096666666666667
235	0.5086666666666667
236	0.5083333333333334
237	0.508
238	0.5080000000000001
239	0.5076666666666667
240	0.508
241	0.5076666666666667
242	0.5076666666666667
243	0.5083333333333333
244	0.5073333333333333
245	0.5073333333333333
246	0.5073333333333333
247	0.5076666666666667
248	0.5066666666666666
249	0.5059999999999999
250	0.5056666666666666
251	0.5049999999999999
252	0.5063333333333333
253	0.5063333333333333
254	0.5059999999999999
255	0.5066666666666666
256	0.5059999999999999
257	0.5059999999999999
258	0.5049999999999999
259	0.5056666666666667
260	0.5056666666666666
261	0.5066666666666666
262	0.5056666666666666
263	0.5053333333333333
264	0.5059999999999999
265	0.5063333333333333
266	0.5063333333333333
267	0.5063333333333333
268	0.5066666666666666
269	0.5056666666666666
270	0.505
271	0.505
272	0.505
273	0.504
274	0.5033333333333332
275	0.5016666666666666
276	0.5023333333333333
277	0.502
278	0.502
279	0.5016666666666667
280	0.5020000000000001
281	0.5016666666666667
282	0.5030000000000001
283	0.5016666666666667
284	0.5006666666666667
285	0.501
286	0.5003333333333333
287	0.4996666666666666
288	0.4993333333333333
289	0.4993333333333333
290	0.499
291	0.4983333333333333
292	0.49833333333333335
293	0.49800000000000005
294	0.4973333333333334
295	0.4966666666666667
296	0.4960000000000001
297	0.49466666666666675
298	0.49466666666666675
299	0.49466666666666675
300	0.49466666666666675
301	0.4943333333333333
302	0.4933333333333333
303	0.49266666666666664
304	0.49200000000000005
305	0.49266666666666675
306	0.49266666666666675
307	0.49200000000000005
308	0.4923333333333334
309	0.49266666666666664
310	0.493
311	0.4933333333333334
312	0.49300000000000005
313	0.49266666666666675
314	0.4916666666666667
315	0.49200000000000005
316	0.4923333333333333
317	0.49266666666666664
318	0.49133333333333334
319	0.49133333333333334
320	0.49099999999999994
321	0.4903333333333333
322	0.4893333333333333
323	0.4893333333333333
324	0.4886666666666667
325	0.48766666666666664
326	0.48766666666666664
327	0.48700000000000004
328	0.4876666666666668
329	0.4873333333333334
330	0.4873333333333335
331	0.4873333333333334
332	0.4863333333333334
333	0.48566666666666664
334	0.48499999999999993
335	0.48499999999999993
336	0.484
337	0.48366666666666674
338	0.4836666666666668
339	0.48333333333333345
340	0.48200000000000004
341	0.48100000000000004
342	0.4796666666666667
343	0.4783333333333333
344	0.4776666666666667
345	0.47666666666666674
346	0.47633333333333333
347	0.4760000000000001
